_id,Arrest_Year,Arrest_Month,EventID,ArrestID,PersonID,Perceived_Race,Sex,Age_group__at_arrest_,Youth_at_arrest__under_18_years,ArrestLocDiv,StripSearch,Booked,Occurrence_Category,Actions_at_arrest___Concealed_i,Actions_at_arrest___Combative__,Actions_at_arrest___Resisted__d,Actions_at_arrest___Mental_inst,Actions_at_arrest___Assaulted_o,Actions_at_arrest___Cooperative,SearchReason_CauseInjury,SearchReason_AssistEscape,SearchReason_PossessWeapons,SearchReason_PossessEvidence,ItemsFound,ObjectId
52762,2020,Jan-Mar,1026342,6008789,336432,Unknown or Legacy,M,Aged 35 to 44 years,Not a youth,52,,1,Other Statute & Other Incident Type,,,,,,1,None,None,None,None,None,52762
52763,2020,Jan-Mar,1059241,6041399,303907,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,23,,1,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52763
52764,2020,Jan-Mar,1038355,6001320,333973,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,52,,1,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52764
52765,2020,Jan-Mar,1031979,6030304,330567,White,M,Aged 18 to 24 years,Not a youth,13,,1,Other Statute & Other Incident Type,,,,,,,None,None,None,None,None,52765
52766,2020,July-Sept,1039134,6035293,313851,Black,M,Aged 18 to 24 years,Not a youth,43,1,1,Vehicle Related (inc. Impaired),,,,,,,1,1,0,0,0,52766
52767,2020,Oct-Dec,1023049,6022982,313851,Black,M,Aged 18 to 24 years,Not a youth,22,,1,Weapons & Homicide,,,,,,1,None,None,None,None,None,52767
52768,2020,Oct-Dec,1007156,6016151,313851,Black,M,Aged 18 to 24 years,Not a youth,22,,1,Warrant,,,,,,,None,None,None,None,None,52768
52769,2021,Oct-Dec,1017735,6023948,313851,Black,M,Aged 18 to 24 years,Not a youth,43,,1,FTA/FTC/Compliance Check/Parollee,,1,,,,,None,None,None,None,None,52769
52770,2020,Jan-Mar,1025338,6000574,326968,South Asian,M,Aged 25 to 34 years,Not a youth,33,,1,"FTA/FTC, Compliance Check & Parollee",,,,,,,None,None,None,None,None,52770
52771,2021,Apr-June,1007377,6061247,317904,Latino,M,Aged 55 to 64 years,Not a youth,11,,,Assault,,,,,,,None,None,None,None,None,52771
52772,2020,Apr-June,1007738,6049314,306841,Unknown or Legacy,M,Aged 45 to 54 years,Not a youth,XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52772
52773,2021,Jan-Mar,1002337,6012973,329774,White,M,Aged 25 to 34 years,Not a youth,XX,,,Drug Related,,,,,,,None,None,None,None,None,52773
52774,2020,Jan-Mar,1052911,6018429,321492,Black,M,Aged 18 to 24 years,Not a youth,XX,,,Other Statute & Other Incident Type,,,,,,1,None,None,None,None,None,52774
52775,2020,Jan-Mar,1043701,6013506,321492,Black,M,Aged 18 to 24 years,Not a youth,53,,1,"FTA/FTC, Compliance Check & Parollee",,,,,,,None,None,None,None,None,52775
52776,2020,July-Sept,1003165,6023726,319095,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,33,,1,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,52776
52777,2020,Jan-Mar,1020037,6034705,315368,Black,M,Aged 25 to 34 years,Not a youth,31,,1,Vehicle Related (inc. Impaired),,,,,,1,None,None,None,None,None,52777
52778,2020,Jan-Mar,1024160,6000255,317464,Indigenous,M,Aged 45 to 54 years,Not a youth,XX,,,Other Statute & Other Incident Type,,,,,,1,None,None,None,None,None,52778
52779,2020,Apr-June,1022598,6018410,317464,White,M,Aged 45 to 54 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52779
52780,2020,Apr-June,1032528,6039890,317464,White,M,Aged 45 to 54 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52780
52781,2020,July-Sept,1027027,6017427,317464,White,M,Aged 45 to 54 years,Not a youth,11,1,1,Assault & Other crimes against persons,,,,,,,1,1,1,1,0,52781
52782,2020,July-Sept,1009487,6047434,317464,White,M,Aged 45 to 54 years,Not a youth,11,,1,"FTA/FTC, Compliance Check & Parollee",,,,,,1,None,None,None,None,None,52782
52783,2021,Jan-Mar,1030913,6038302,317464,White,M,Aged 45 to 54 years,Not a youth,XX,,,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,52783
52784,2021,Apr-June,1045173,6005938,317464,White,M,Aged 45 to 54 years,Not a youth,32,,1,FTA/FTC/Compliance Check/Parollee,,,,,,1,None,None,None,None,None,52784
52785,2021,July-Sept,1058667,6060062,317464,White,M,Aged 45 to 54 years,Not a youth,11,,1,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,52785
52786,2020,Jan-Mar,1005467,6062444,314000,White,M,Aged 55 to 64 years,Not a youth,33,,1,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52786
52787,2020,Jan-Mar,1005467,6063285,331275,White,M,Aged 25 to 34 years,Not a youth,33,,1,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52787
52788,2020,Jan-Mar,1054597,6049256,316711,White,M,Aged 25 to 34 years,Not a youth,52,,,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,52788
52789,2020,Jan-Mar,1032145,6030025,324680,White,M,Aged 35 to 44 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52789
52790,2021,July-Sept,1056486,6056795,324680,White,M,Aged 35 to 44 years,Not a youth,41,,1,Assault,,,,,,,None,None,None,None,None,52790
52791,2020,Apr-June,1045214,6049588,332027,South Asian,M,Aged 18 to 24 years,Not a youth,XX,,,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,52791
52792,2021,Jan-Mar,1048848,6018291,316216,White,M,Aged 35 to 44 years,Not a youth,55,,1,Assault,,,,,,,None,None,None,None,None,52792
52793,2021,July-Sept,1057915,6041070,334840,White,F,Aged 45 to 54 years,Not a youth,XX,,,Assault,,,,,,1,None,None,None,None,None,52793
52794,2020,Apr-June,1004764,6036396,333422,White,F,Aged 45 to 54 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,52794
52795,2021,Oct-Dec,1059930,6046928,304323,South Asian,M,Aged 18 to 24 years,Not a youth,XX,,,Fraud,,,,,,1,None,None,None,None,None,52795
52796,2020,Oct-Dec,1030152,6010560,328454,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,23,,,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52796
52797,2021,Oct-Dec,1049931,6045613,328454,East/Southeast Asian,M,Aged 55 to 64 years,Not a youth,23,,1,FTA/FTC/Compliance Check/Parollee,,,,,,1,None,None,None,None,None,52797
52798,2020,Apr-June,1017610,6016383,314220,Indigenous,M,Aged 45 to 54 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52798
52799,2021,Jan-Mar,1023496,6038292,314220,Indigenous,M,Aged 45 to 54 years,Not a youth,XX,,,Robbery/Theft,,,,,,1,None,None,None,None,None,52799
52800,2020,Apr-June,1012973,6031793,310916,South Asian,M,Aged 35 to 44 years,Not a youth,55,1,1,Sexual Related Crimes & Crimes Against Children,,,,,,1,1,0,1,0,0,52800
52801,2020,Jan-Mar,1044803,6017976,312700,South Asian,F,Aged 17 years and younger,Youth (aged 17 and younger),XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52801
52802,2020,Jan-Mar,1056836,6059297,314768,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52802
52803,2020,Jan-Mar,1020199,6029558,324751,White,F,Aged 17 years and younger,Youth (aged 17 and younger),XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52803
52804,2020,Jan-Mar,1020199,6014205,309506,White,F,Aged 17 years and younger,Youth (aged 17 and younger),XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52804
52805,2020,Jan-Mar,1024334,6044113,321598,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,23,,1,Harassment & Threatening,,,,,,1,None,None,None,None,None,52805
52806,2020,Jan-Mar,1052438,6017295,307420,Black,M,Aged 25 to 34 years,Not a youth,14,1,1,Assault & Other crimes against persons,,1,,,,,1,0,0,0,0,52806
52807,2020,Jan-Mar,1008725,6022853,307420,Black,M,Aged 25 to 34 years,Not a youth,14,1,1,"FTA/FTC, Compliance Check & Parollee",1,,,,,1,1,0,1,1,0,52807
52808,2020,Jan-Mar,1024000,6002822,307420,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Other Statute & Other Incident Type,,,,,,1,None,None,None,None,None,52808
52809,2020,Apr-June,1031220,6014326,307420,Black,M,Aged 25 to 34 years,Not a youth,11,,1,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52809
52810,2020,July-Sept,1033532,6047113,307420,Black,M,Aged 25 to 34 years,Not a youth,14,1,1,Other Statute & Other Incident Type,,,,,,1,1,0,1,1,0,52810
52811,2020,Jan-Mar,1017194,6047269,316377,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52811
52812,2020,Jan-Mar,1039519,6006418,307125,Unknown or Legacy,M,Aged 18 to 24 years,Not a youth,XX,,1,Other Statute & Other Incident Type,,,,,,1,None,None,None,None,None,52812
52813,2020,Jan-Mar,1033392,6045460,327390,Unknown or Legacy,M,Aged 35 to 44 years,Not a youth,XX,,1,Other Statute & Other Incident Type,,,,,,,None,None,None,None,None,52813
52814,2020,Jan-Mar,1010195,6002169,303697,South Asian,M,Aged 45 to 54 years,Not a youth,52,,1,Sexual Related Crimes & Crimes Against Children,,,,,,1,None,None,None,None,None,52814
52815,2020,Jan-Mar,1007804,6062011,308590,Unknown or Legacy,M,Aged 35 to 44 years,Not a youth,XX,,,Mischief & Fraud,,,,,,1,None,None,None,None,None,52815
52816,2020,Jan-Mar,1051344,6026531,335663,South Asian,M,Aged 25 to 34 years,Not a youth,41,,1,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52816
52817,2021,Oct-Dec,1034930,6016291,335663,South Asian,M,Aged 35 to 44 years,Not a youth,42,,1,Assault,,,,,,,None,None,None,None,None,52817
52818,2021,Oct-Dec,1008278,6007122,335663,South Asian,M,Aged 35 to 44 years,Not a youth,42,,1,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,52818
52819,2020,Jan-Mar,1019534,6023381,335764,Unknown or Legacy,F,Aged 25 to 34 years,Not a youth,XX,,1,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52819
52820,2020,Jan-Mar,1038588,6009273,315915,South Asian,M,Aged 18 to 24 years,Not a youth,14,,1,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,52820
52821,2020,Jan-Mar,1030607,6017526,329964,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,14,,1,Other Statute & Other Incident Type,,,,,,,None,None,None,None,None,52821
52822,2020,Jan-Mar,1012081,6013600,310248,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52822
52823,2020,Jan-Mar,1004209,6014428,304446,Indigenous,M,Aged 25 to 34 years,Not a youth,14,,1,Warrant,,,,,,1,None,None,None,None,None,52823
52824,2020,Jan-Mar,1047634,6063168,333540,White,F,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52824
52825,2020,Jan-Mar,1015370,6058791,307019,White,M,Aged 18 to 24 years,Not a youth,XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52825
52826,2020,Jan-Mar,1016724,6041536,324961,White,M,Aged 35 to 44 years,Not a youth,XX,1,1,Break & Enter,,,,,,,1,0,0,0,0,52826
52827,2020,July-Sept,1021173,6023639,320514,White,M,Aged 35 to 44 years,Not a youth,55,1,1,Mischief & Fraud,,,,,,,1,1,1,1,1,52827
52828,2020,July-Sept,1019442,6013643,320514,White,M,Aged 35 to 44 years,Not a youth,XX,,,Other Offence,,,,,,1,None,None,None,None,None,52828
52829,2021,Jan-Mar,1049122,6009860,320514,White,M,Aged 35 to 44 years,Not a youth,XX,,,Police Category - Administrative,,,,,,,None,None,None,None,None,52829
52830,2020,Jan-Mar,1043845,6004787,333481,White,F,Aged 17 years and younger,Youth (aged 17 and younger),XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52830
52831,2020,Jan-Mar,1043845,6015527,333069,White,F,Aged 17 years and younger,Youth (aged 17 and younger),XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52831
52832,2020,Jan-Mar,1013539,6058023,321693,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52832
52833,2020,Jan-Mar,1042749,6031214,308460,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,52,,1,Vehicle Related (inc. Impaired),,,,,,1,None,None,None,None,None,52833
52834,2020,July-Sept,1039081,6034138,321966,South Asian,M,Aged 18 to 24 years,Not a youth,12,1,1,Vehicle Related (inc. Impaired),,,,,,,0,0,0,1,0,52834
52835,2020,Jan-Mar,1028895,6056158,326687,White,M,Aged 25 to 34 years,Not a youth,XX,,,Other Statute & Other Incident Type,,,,,,,None,None,None,None,None,52835
52836,2020,Apr-June,1057135,6051546,316150,Black,M,Aged 25 to 34 years,Not a youth,31,,1,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52836
52837,2020,July-Sept,1051823,6001560,316150,South Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Vehicle Related (inc. Impaired),,,,,,1,None,None,None,None,None,52837
52838,2021,Jan-Mar,1038408,6053260,316150,South Asian,M,Aged 25 to 34 years,Not a youth,31,,1,Assault,,,,,,1,None,None,None,None,None,52838
52839,2021,Oct-Dec,1011250,6031193,316150,South Asian,M,Aged 25 to 34 years,Not a youth,31,,1,Vehicle Related,,,,,,,None,None,None,None,None,52839
52840,2020,Oct-Dec,1021939,6060444,312698,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52840
52841,2021,Apr-June,1012363,6017653,312698,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,14,,1,Harassment/Threatening,,,,,,1,None,None,None,None,None,52841
52842,2020,Jan-Mar,1041469,6035217,313715,White,F,Aged 18 to 24 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52842
52843,2020,Jan-Mar,1041021,6060559,332508,Black,M,Aged 17 years and younger,Youth (aged 17 and younger),XX,,,Other Statute & Other Incident Type,,,,,,,None,None,None,None,None,52843
52844,2020,Jan-Mar,1014164,6033639,336521,Black,M,Aged 25 to 34 years,Not a youth,23,1,1,Assault & Other crimes against persons,,,,,,,1,0,1,0,0,52844
52845,2021,Apr-June,1014164,6025117,336521,Black,M,Aged 25 to 34 years,Not a youth,42,,1,Assault,,,,,,,None,None,None,None,None,52845
52846,2021,Apr-June,1030561,6011851,336521,Black,M,Aged 25 to 34 years,Not a youth,42,,1,Police Category - Administrative,,,,,,,None,None,None,None,None,52846
52847,2021,Oct-Dec,1059272,6064026,336521,Black,M,Aged 25 to 34 years,Not a youth,23,,1,Drug Related,,,,,,1,None,None,None,None,None,52847
52848,2020,Jan-Mar,1029376,6023653,307441,White,F,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52848
52849,2020,Jan-Mar,1053506,6037115,322329,East/Southeast Asian,F,Aged 18 to 24 years,Not a youth,XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52849
52850,2020,Jan-Mar,1001585,6001182,310764,East/Southeast Asian,M,Aged 17 years and younger,Youth (aged 17 and younger),XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52850
52851,2020,Jan-Mar,1048744,6036793,308349,Latino,M,Aged 18 to 24 years,Not a youth,XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52851
52852,2020,Jan-Mar,1039378,6036806,309768,White,M,Aged 25 to 34 years,Not a youth,12,,1,Harassment & Threatening,,,,,,1,None,None,None,None,None,52852
52853,2020,Jan-Mar,1048314,6003090,334161,White,F,Aged 25 to 34 years,Not a youth,XX,1,1,Other Offence,,,,,,,1,0,1,0,0,52853
52854,2020,Oct-Dec,1022707,6005723,300070,South Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Mischief & Fraud,,,,,,,None,None,None,None,None,52854
52855,2021,Jan-Mar,1000563,6049213,316053,Black,M,Aged 18 to 24 years,Not a youth,12,,1,FTA/FTC/Compliance Check/Parollee,,,,,,1,None,None,None,None,None,52855
52856,2021,July-Sept,1006355,6027670,321011,White,M,Aged 17 years and under,Youth (aged 17 years and under),22,,,Robbery/Theft,,,,,,1,None,None,None,None,None,52856
52857,2020,Oct-Dec,1001173,6022212,308208,White,F,Aged 18 to 24 years,Not a youth,55,,1,Robbery & Theft,,,,,,1,None,None,None,None,None,52857
52858,2021,Apr-June,1024716,6015416,308590,South Asian,M,Aged 35 to 44 years,Not a youth,XX,,,Fraud,,,,,,,None,None,None,None,None,52858
52859,2021,Apr-June,1038257,6003710,316053,Black,M,Aged 18 to 24 years,Not a youth,XX,,,Harassment/Threatening,,,,,,,None,None,None,None,None,52859
52860,2020,Jan-Mar,1041089,6032055,309768,White,M,Aged 25 to 34 years,Not a youth,12,,1,"FTA/FTC, Compliance Check & Parollee",,,,,,1,None,None,None,None,None,52860
52861,2020,Jan-Mar,1045628,6026471,334161,White,F,Aged 25 to 34 years,Not a youth,32,,1,Robbery & Theft,,,,,,1,None,None,None,None,None,52861
52862,2020,Jan-Mar,1040601,6031678,300220,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,XX,,1,Mischief & Fraud,,,,,,1,None,None,None,None,None,52862
52863,2020,Jan-Mar,1011054,6030107,330363,Unknown or Legacy,M,Aged 18 to 24 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52863
52864,2020,Jan-Mar,1029196,6025227,334551,White,F,Aged 18 to 24 years,Not a youth,52,,1,Other Statute & Other Incident Type,,1,,,1,,None,None,None,None,None,52864
52865,2020,Jan-Mar,1026271,6054438,306545,White,F,Aged 55 to 64 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52865
52866,2020,Jan-Mar,1019975,,313245,White,F,Aged 18 to 24 years,Not a youth,XX,1,,Mischief & Fraud,,,,,,,1,1,1,0,0,52866
52867,2020,Jan-Mar,1056178,6059107,319630,Middle-Eastern,M,Aged 35 to 44 years,Not a youth,XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52867
52868,2020,Jan-Mar,1035612,6059380,300257,Latino,M,Aged 17 years and younger,Youth (aged 17 and younger),31,,1,Sexual Related Crimes & Crimes Against Children,,,,,,1,None,None,None,None,None,52868
52869,2020,Jan-Mar,1028730,6046287,334724,Black,M,Aged 35 to 44 years,Not a youth,XX,,,Other Statute & Other Incident Type,,,,,,,None,None,None,None,None,52869
52870,2020,July-Sept,1030943,6056369,313881,Unknown or Legacy,M,Aged 35 to 44 years,Not a youth,31,,1,Assault & Other crimes against persons,,,,,,1,None,None,None,None,None,52870
52871,2020,Jan-Mar,1021614,6036127,318931,Black,F,Aged 35 to 44 years,Not a youth,XX,,,Warrant,,,,,,,None,None,None,None,None,52871
52872,2020,Jan-Mar,1051028,6037946,310441,South Asian,F,Aged 17 years and younger,Youth (aged 17 and younger),XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52872
52873,2020,Jan-Mar,1048314,6007040,313853,White,M,Aged 35 to 44 years,Not a youth,32,1,1,Other Offence,,,,,,1,0,0,0,0,1,52873
52874,2020,Jan-Mar,1049690,6053851,334150,South Asian,M,Aged 35 to 44 years,Not a youth,XX,,,Robbery & Theft,,,,,,1,None,None,None,None,None,52874
52875,2020,Jan-Mar,1020394,6017806,304635,White,M,Aged 45 to 54 years,Not a youth,32,1,1,Assault & Other crimes against persons,,1,1,,,,1,1,0,0,0,52875
52876,2020,Jan-Mar,1040985,6031817,307314,White,M,Aged 25 to 34 years,Not a youth,53,,,Vehicle Related (inc. Impaired),,,,,,1,None,None,None,None,None,52876
52877,2020,Jan-Mar,1025170,6015676,309799,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,XX,,,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,52877
52878,2020,Jan-Mar,1009554,6042529,312052,South Asian,M,Aged 17 years and younger,Youth (aged 17 and younger),42,1,1,Assault & Other crimes against persons,,,,,,1,1,0,0,0,1,52878
52879,2020,Jan-Mar,1048230,6039561,313853,White,M,Aged 35 to 44 years,Not a youth,52,,1,Robbery & Theft,,,,1,,1,None,None,None,None,None,52879
52880,2020,Jan-Mar,1012125,6048854,330328,Middle-Eastern,M,Aged 45 to 54 years,Not a youth,14,,1,Weapons & Homicide,,,1,,,,None,None,None,None,None,52880
52881,2021,Oct-Dec,1051152,6044206,304635,White,M,Aged 45 to 54 years,Not a youth,13,,1,FTA/FTC/Compliance Check/Parollee,,,,,,1,None,None,None,None,None,52881
52882,2020,Jan-Mar,1043467,6023630,335373,White,M,Aged 17 years and younger,Youth (aged 17 and younger),XX,,,Harassment & Threatening,,,,,,,None,None,None,None,None,52882
52883,2020,Jan-Mar,1056360,6013953,320657,East/Southeast Asian,F,Aged 45 to 54 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,52883
52884,2020,Jan-Mar,1052554,6057154,312052,South Asian,M,Aged 17 years and younger,Youth (aged 17 and younger),42,1,1,Robbery & Theft,,,,,,1,1,1,1,0,0,52884
52885,2021,Jan-Mar,1052594,6055863,313853,White,M,Aged 35 to 44 years,Not a youth,51,,1,Police Category - Administrative,,,1,,,1,None,None,None,None,None,52885
52886,2020,Jan-Mar,1021982,6003075,319407,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,,1,Assault & Other crimes against persons,,,,1,,,None,None,None,None,None,52886
52887,2020,Jan-Mar,1052676,6058640,315641,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,42,,1,Vehicle Related (inc. Impaired),,,,,,1,None,None,None,None,None,52887
52888,2020,Apr-June,1040870,6043372,302448,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,XX,,,Weapons & Homicide,,,,,,,None,None,None,None,None,52888
52889,2020,Oct-Dec,1038855,6035699,313938,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,52,,1,Drug Related,,,,,,,None,None,None,None,None,52889
52890,2020,Jan-Mar,1008604,6013063,319273,South Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Warrant,,,,,,,None,None,None,None,None,52890
